accx,accy,accz
0.2529,-0.4478,-0.8302
0.2489,-0.4458,-0.8282
0.245,-0.436,-0.836
0.2489,-0.436,-0.8302
0.2529,-0.4439,-0.838
0.2529,-0.4439,-0.8341
0.2469,-0.4341,-0.836
0.2529,-0.44,-0.8341
0.2567,-0.4419,-0.8341
0.2489,-0.4381,-0.8321
0.2489,-0.4439,-0.8321
0.2469,-0.4419,-0.8341
0.2529,-0.4439,-0.836
0.2509,-0.4419,-0.838
0.2489,-0.44,-0.836
0.2489,-0.4439,-0.836
0.2469,-0.4478,-0.838
0.2509,-0.4419,-0.8341
0.2529,-0.44,-0.8399
0.2509,-0.4439,-0.8439
0.2469,-0.4458,-0.8341
0.2509,-0.4419,-0.8321
0.245,-0.436,-0.8262
0.2529,-0.44,-0.836
0.2529,-0.44,-0.836
0.2489,-0.44,-0.836
0.2431,-0.4341,-0.836
0.245,-0.4321,-0.8282
0.2567,-0.4381,-0.8439
0.2548,-0.4419,-0.8458
0.245,-0.436,-0.836
0.245,-0.4321,-0.8321
0.2469,-0.4439,-0.8341
0.2469,-0.4439,-0.8341
0.2431,-0.4419,-0.8282
0.245,-0.4381,-0.836
0.2509,-0.4439,-0.8399
0.2469,-0.4419,-0.8321
0.2469,-0.436,-0.8302
0.245,-0.44,-0.8282
0.2431,-0.436,-0.8282
0.2509,-0.436,-0.8399
0.2489,-0.436,-0.8341
0.2431,-0.44,-0.8302
0.2431,-0.44,-0.8302
0.2392,-0.436,-0.8321
0.2431,-0.4381,-0.8321
0.2431,-0.436,-0.838
0.2489,-0.436,-0.8418
0.245,-0.44,-0.838
0.2431,-0.4381,-0.8321
0.2411,-0.4381,-0.838
0.2489,-0.4321,-0.8321
0.2469,-0.4381,-0.838
0.2529,-0.4419,-0.8439
0.2469,-0.4381,-0.8341
0.245,-0.4381,-0.836
0.2469,-0.4381,-0.8321
0.2489,-0.4381,-0.836
0.2431,-0.4302,-0.8399
0.2371,-0.4243,-0.836
0.2469,-0.4302,-0.836
0.2587,-0.44,-0.8516
0.2509,-0.4381,-0.836
0.2411,-0.436,-0.8302
0.2431,-0.4341,-0.8302
0.2469,-0.4381,-0.8341
0.2469,-0.4478,-0.8418
0.245,-0.44,-0.838
0.2489,-0.4419,-0.8302
0.2529,-0.4419,-0.8399
0.2587,-0.44,-0.8321
0.2548,-0.4381,-0.836
0.2567,-0.4341,-0.8341
0.2567,-0.436,-0.8439
0.2606,-0.44,-0.836
0.2587,-0.4419,-0.836
0.2587,-0.4341,-0.8302
0.2587,-0.44,-0.838
0.2567,-0.4458,-0.836
0.2606,-0.4458,-0.8302
0.2665,-0.436,-0.8243
0.2665,-0.436,-0.8243
0.2665,-0.4419,-0.8341
0.2685,-0.4381,-0.8282
0.2723,-0.4381,-0.8302
0.2743,-0.4419,-0.8302
0.2743,-0.4439,-0.8224
0.2743,-0.4439,-0.8224
0.2762,-0.436,-0.8243
0.2783,-0.4381,-0.8243
0.2802,-0.4381,-0.8224
0.2783,-0.4381,-0.8224
0.2841,-0.436,-0.8204
0.2802,-0.4439,-0.8282
0.2802,-0.4381,-0.8185
0.2704,-0.4283,-0.8145
0.2783,-0.4302,-0.8224
0.286,-0.4419,-0.8302
0.286,-0.4381,-0.8204
0.2821,-0.4381,-0.8243
0.2783,-0.4381,-0.8204
0.2762,-0.4439,-0.8262
0.2783,-0.4478,-0.8204
0.2762,-0.44,-0.8165
0.2802,-0.4439,-0.8185
0.2802,-0.44,-0.8185
0.2783,-0.4439,-0.8185
0.2743,-0.436,-0.8185
0.2743,-0.4381,-0.8224
0.2743,-0.4439,-0.8321
0.2762,-0.4458,-0.8321
0.2704,-0.4439,-0.836
0.2646,-0.436,-0.8302
0.2704,-0.4439,-0.8302
0.2665,-0.4497,-0.8282
0.2685,-0.4439,-0.8321
0.2625,-0.44,-0.836
0.2665,-0.4419,-0.8302
0.2723,-0.4439,-0.8418
0.2685,-0.4497,-0.836
0.2646,-0.4439,-0.8302
0.2606,-0.4381,-0.836
0.2625,-0.44,-0.8302
0.2665,-0.44,-0.8302
0.2646,-0.4341,-0.836
0.2606,-0.4381,-0.8321
0.2606,-0.4381,-0.8302
0.2606,-0.4381,-0.8302
0.2625,-0.4341,-0.8302
0.2606,-0.44,-0.838
0.2529,-0.436,-0.8282
0.2587,-0.4321,-0.8282
0.2665,-0.4381,-0.8321
0.2723,-0.4381,-0.8458
0.2567,-0.4341,-0.836
0.2625,-0.4439,-0.8341
0.2685,-0.4419,-0.838
0.2646,-0.4439,-0.8418
0.2567,-0.4381,-0.8341
0.2606,-0.4341,-0.8224
0.2646,-0.4341,-0.8262
0.2646,-0.4341,-0.8321
0.2625,-0.4341,-0.8341
0.2625,-0.44,-0.8262
0.2646,-0.4341,-0.8282
0.2704,-0.4439,-0.8321
0.2646,-0.436,-0.8262
0.2587,-0.4302,-0.8243
0.2606,-0.4381,-0.8341
0.2606,-0.4381,-0.8282
0.2625,-0.4419,-0.8321
0.2625,-0.4321,-0.8224
0.2665,-0.4381,-0.8243
0.2665,-0.4381,-0.8243
0.2606,-0.4381,-0.8341
0.2587,-0.4341,-0.8282
0.2587,-0.4341,-0.8282
0.2529,-0.436,-0.8282
0.2489,-0.4321,-0.8341
0.2489,-0.4341,-0.836
0.2431,-0.436,-0.8399
0.2469,-0.4381,-0.8516
0.2489,-0.4439,-0.8439
0.2411,-0.4321,-0.8341
0.2294,-0.4243,-0.8478
0.2313,-0.4283,-0.8516
0.2392,-0.4302,-0.8536
0.2371,-0.4381,-0.8458
0.2294,-0.4302,-0.838
0.2255,-0.4204,-0.8497
0.2294,-0.4243,-0.8497
0.2255,-0.4283,-0.8478
0.2294,-0.4283,-0.8439
0.2157,-0.4243,-0.8516
0.2118,-0.4283,-0.8478
0.2196,-0.4283,-0.8458
0.2138,-0.4302,-0.8497
0.2079,-0.4204,-0.8555
0.2138,-0.4283,-0.8614
0.2157,-0.4223,-0.8536
0.2118,-0.4204,-0.8576
0.2196,-0.4243,-0.8555
0.2138,-0.4223,-0.8576
0.2157,-0.4223,-0.8497
0.2118,-0.4204,-0.8458
0.2079,-0.4223,-0.8536
0.2079,-0.4243,-0.8595
0.2098,-0.4302,-0.8497
0.2098,-0.4243,-0.8497
0.204,-0.4204,-0.8439
0.2118,-0.4263,-0.8536
0.2098,-0.4223,-0.8595
0.2098,-0.4243,-0.8555
0.2118,-0.4204,-0.8497
0.2098,-0.4204,-0.8497
0.2118,-0.4185,-0.8497
0.2157,-0.4223,-0.8555
0.2118,-0.4263,-0.8576
0.2079,-0.4243,-0.8555
0.2138,-0.4263,-0.8478
0.2118,-0.4302,-0.8555
0.2118,-0.4302,-0.8536
0.2138,-0.4283,-0.8478
0.2118,-0.4223,-0.8555
0.2118,-0.4223,-0.8555
0.2138,-0.4185,-0.8478
0.2274,-0.4204,-0.8576
0.2333,-0.4223,-0.8555
0.2235,-0.4283,-0.8516
0.2274,-0.4302,-0.8516
0.2313,-0.436,-0.8439
0.2313,-0.4341,-0.8418
0.2352,-0.4263,-0.8439
0.2333,-0.4223,-0.8399
0.2392,-0.4263,-0.838
0.245,-0.4302,-0.8418
0.2509,-0.4243,-0.8458
0.2431,-0.4302,-0.8418
0.2489,-0.4341,-0.8458
0.2529,-0.4302,-0.8439
0.2529,-0.4302,-0.8399
0.2529,-0.4263,-0.8399
0.2509,-0.436,-0.838
0.2548,-0.4321,-0.8399
0.2548,-0.4341,-0.838
0.2587,-0.4321,-0.8302
0.2567,-0.4283,-0.8341
0.2625,-0.4341,-0.8321
0.2685,-0.4381,-0.8399
0.2723,-0.436,-0.8302
0.2704,-0.436,-0.8321
0.2704,-0.4341,-0.8282
0.2704,-0.4321,-0.8282
0.2743,-0.4341,-0.8321
0.2704,-0.4321,-0.8341
0.2783,-0.4381,-0.8262
0.2783,-0.4381,-0.8262
0.2783,-0.44,-0.8262
0.2802,-0.4381,-0.8262
0.2821,-0.44,-0.8262
0.2802,-0.4341,-0.8282
0.2783,-0.4243,-0.8185
0.2802,-0.4341,-0.8185
0.286,-0.436,-0.8282
0.286,-0.4439,-0.8185
0.2802,-0.436,-0.8204
0.2762,-0.4321,-0.8224
0.2841,-0.4419,-0.8204
0.2821,-0.44,-0.8243
0.2821,-0.44,-0.8243
0.2919,-0.4439,-0.8224
0.288,-0.44,-0.8262
0.2919,-0.4439,-0.8321
0.2802,-0.436,-0.8224
0.2783,-0.44,-0.8282
0.2802,-0.4439,-0.8321
0.2802,-0.44,-0.8282
0.286,-0.4381,-0.8243
0.2802,-0.44,-0.8224
0.2762,-0.4439,-0.8302
0.2783,-0.4419,-0.8224
0.2762,-0.4419,-0.8262
0.2743,-0.436,-0.8302
0.2762,-0.4419,-0.8243
0.2841,-0.4419,-0.8224
0.2783,-0.4439,-0.8262
0.2783,-0.4381,-0.8243
0.2743,-0.4419,-0.8243
0.2783,-0.4439,-0.8185
0.2743,-0.4381,-0.8243
0.2743,-0.436,-0.8302
0.2723,-0.4381,-0.8321
0.2704,-0.4419,-0.8321
0.2743,-0.44,-0.8282
0.2743,-0.4458,-0.8224
0.2723,-0.4419,-0.8302
0.2743,-0.4419,-0.8282
0.2685,-0.436,-0.8302
0.2625,-0.4283,-0.8341
0.2685,-0.4302,-0.8302
0.2783,-0.436,-0.8418
0.2783,-0.436,-0.836
0.2606,-0.4321,-0.8282
0.2567,-0.4302,-0.8243
0.2646,-0.4321,-0.8321
0.2646,-0.4381,-0.8282
0.2606,-0.44,-0.8224
0.2606,-0.44,-0.8262
0.2646,-0.4381,-0.8262
0.2646,-0.4381,-0.8262
0.2587,-0.436,-0.8302
0.2567,-0.436,-0.838
0.2529,-0.4381,-0.8478
0.2548,-0.4478,-0.8439
0.2529,-0.4381,-0.8321
0.2529,-0.436,-0.8302
0.245,-0.436,-0.8302
0.2469,-0.44,-0.8321
0.2469,-0.44,-0.8321
0.2431,-0.4321,-0.838
0.2431,-0.4321,-0.836
0.245,-0.4341,-0.8341
0.245,-0.44,-0.8439
0.2411,-0.4439,-0.838
0.2411,-0.4439,-0.838
0.2371,-0.4381,-0.8399
0.2333,-0.4419,-0.8497
0.2294,-0.4439,-0.8399
0.2313,-0.4341,-0.8439
0.2313,-0.4341,-0.8439
0.2274,-0.44,-0.8478
0.2294,-0.4381,-0.8439
0.2274,-0.44,-0.8478
0.2274,-0.44,-0.8399
0.2196,-0.4302,-0.8458
0.2177,-0.4341,-0.8516
0.2235,-0.4381,-0.8439
0.2215,-0.4341,-0.8478
0.2294,-0.436,-0.8399
0.2157,-0.4321,-0.8418
0.2157,-0.4321,-0.8418
0.2157,-0.44,-0.8555
0.2215,-0.4458,-0.8458
0.2215,-0.4439,-0.836
0.2196,-0.44,-0.8439
0.2196,-0.44,-0.8439
0.2235,-0.44,-0.8516
0.2255,-0.44,-0.8516
0.2255,-0.4381,-0.8439
0.2177,-0.4381,-0.8516
0.2235,-0.436,-0.8458
0.2215,-0.44,-0.8439
0.2215,-0.4341,-0.8497
0.2235,-0.4321,-0.8418
0.2274,-0.44,-0.8439
0.2274,-0.44,-0.8439
0.2313,-0.4381,-0.8399
0.2294,-0.436,-0.8418
0.2313,-0.4341,-0.8399
0.2352,-0.4321,-0.8399
0.2352,-0.436,-0.8418
0.2352,-0.44,-0.8458
0.2352,-0.44,-0.838
0.2371,-0.4302,-0.8399
0.245,-0.4381,-0.8418
0.245,-0.4381,-0.8418
0.245,-0.4321,-0.836
0.2431,-0.4321,-0.838
0.2431,-0.4302,-0.8302
0.2431,-0.4302,-0.8302
0.2509,-0.4321,-0.8341
0.2489,-0.4341,-0.8341
0.245,-0.4302,-0.838
0.245,-0.4302,-0.838
0.2489,-0.4283,-0.8321
0.2567,-0.436,-0.838
0.2587,-0.4341,-0.8321
0.2529,-0.436,-0.836
0.2665,-0.4321,-0.8282
0.2665,-0.4321,-0.8282
0.2665,-0.436,-0.8262
0.2665,-0.436,-0.8262
0.2704,-0.436,-0.8282
0.2704,-0.436,-0.8282
0.2704,-0.436,-0.8282
0.2704,-0.436,-0.8282
0.2704,-0.4341,-0.8282
0.2704,-0.4341,-0.8282
0.2704,-0.4341,-0.8282
0.2704,-0.4341,-0.8282
0.2723,-0.4341,-0.8224
